mode;seed;dataset;optimizer;index
macro;19;cora;RL;64637
macro;19;cora;RL;71107
macro;19;cora;RL;5457
macro;19;cora;RL;19499
macro;19;cora;RL;51782
macro;19;cora;RL;70149
macro;19;cora;RL;18184
macro;19;cora;RL;14200
macro;19;cora;RL;76307
macro;19;cora;RL;57876
macro;19;cora;RL;72606
macro;19;cora;RL;5161
macro;19;cora;RL;50172
macro;19;cora;RL;56511
macro;19;cora;RL;26946
macro;19;cora;RL;88939
macro;19;cora;RL;30564
macro;19;cora;RL;25514
macro;19;cora;RL;21575
macro;19;cora;RL;42634
macro;19;cora;RL;24043
macro;19;cora;RL;9557
macro;19;cora;RL;82704
macro;19;cora;RL;36570
macro;19;cora;RL;53417
macro;19;cora;RL;53206
macro;19;cora;RL;82429
macro;19;cora;RL;30485
macro;19;cora;RL;59540
macro;19;cora;RL;41309
macro;19;cora;RL;5075
macro;19;cora;RL;38067
macro;19;cora;RL;38067
macro;19;cora;RL;21953
macro;19;cora;RL;80315
macro;19;cora;RL;26111
macro;19;cora;RL;48598
macro;19;cora;RL;9352
macro;19;cora;RL;42825
macro;19;cora;RL;44917
macro;19;cora;RL;21823
macro;19;cora;RL;14493
macro;19;cora;RL;24544
macro;19;cora;RL;44441
macro;19;cora;RL;28845
macro;19;cora;RL;85474
macro;19;cora;RL;82942
macro;19;cora;RL;53202
macro;19;cora;RL;68400
macro;19;cora;RL;22377
macro;19;cora;RL;40722
macro;19;cora;RL;43937
macro;19;cora;RL;70256
macro;19;cora;RL;49321
macro;19;cora;RL;39656
macro;19;cora;RL;52930
macro;19;cora;RL;75717
macro;19;cora;RL;55490
macro;19;cora;RL;36809
macro;19;cora;RL;31607
macro;19;cora;RL;45249
macro;19;cora;RL;23937
macro;19;cora;RL;20534
macro;19;cora;RL;80417
macro;19;cora;RL;58352
macro;19;cora;RL;65996
macro;19;cora;RL;21003
macro;19;cora;RL;36764
macro;19;cora;RL;17765
macro;19;cora;RL;85937
macro;19;cora;RL;43000
macro;19;cora;RL;82007
macro;19;cora;RL;42961
macro;19;cora;RL;84417
macro;19;cora;RL;62769
macro;19;cora;RL;27586
macro;19;cora;RL;57659
macro;19;cora;RL;21395
macro;19;cora;RL;43316
macro;19;cora;RL;24679
macro;19;cora;RL;28382
macro;19;cora;RL;63269
macro;19;cora;RL;43189
macro;19;cora;RL;41014
macro;19;cora;RL;38085
macro;19;cora;RL;43110
macro;19;cora;RL;34757
macro;19;cora;RL;67608
macro;19;cora;RL;44736
macro;19;cora;RL;17159
macro;19;cora;RL;68500
macro;19;cora;RL;20854
macro;19;cora;RL;39095
macro;19;cora;RL;49976
macro;19;cora;RL;4740
macro;19;cora;RL;8224
macro;19;cora;RL;64322
macro;19;cora;RL;2591
macro;19;cora;RL;2591
macro;19;cora;RL;65277
macro;19;cora;RL;88594
macro;19;cora;RL;33851
macro;19;cora;RL;33570
macro;19;cora;RL;38220
macro;19;cora;RL;50048
macro;19;cora;RL;60526
macro;19;cora;RL;18481
macro;19;cora;RL;69681
macro;19;cora;RL;85284
macro;19;cora;RL;25186
macro;19;cora;RL;34543
macro;19;cora;RL;86634
macro;19;cora;RL;74346
macro;19;cora;RL;40906
macro;19;cora;RL;15644
macro;19;cora;RL;4462
macro;19;cora;RL;74896
macro;19;cora;RL;51968
macro;19;cora;RL;29015
macro;19;cora;RL;29015
macro;19;cora;RL;24215
macro;19;cora;RL;5619
macro;19;cora;RL;70225
macro;19;cora;RL;67407
macro;19;cora;RL;73616
macro;19;cora;RL;34981
macro;19;cora;RL;30447
macro;19;cora;RL;68969
macro;19;cora;RL;10918
macro;19;cora;RL;1150
macro;19;cora;RL;55993
macro;19;cora;RL;53495
macro;19;cora;RL;65363
macro;19;cora;RL;71544
macro;19;cora;RL;47858
macro;19;cora;RL;28064
macro;19;cora;RL;23366
macro;19;cora;RL;62266
macro;19;cora;RL;69744
macro;19;cora;RL;46168
macro;19;cora;RL;61210
macro;19;cora;RL;7370
macro;19;cora;RL;73916
macro;19;cora;RL;45995
macro;19;cora;RL;19678
macro;19;cora;RL;55796
macro;19;cora;RL;47940
macro;19;cora;RL;27026
macro;19;cora;RL;4988
macro;19;cora;RL;54314
macro;19;cora;RL;53641
macro;19;cora;RL;51555
macro;19;cora;RL;42803
macro;19;cora;RL;23026
macro;19;cora;RL;80594
macro;19;cora;RL;39730
macro;19;cora;RL;38230
macro;19;cora;RL;66512
macro;19;cora;RL;68043
macro;19;cora;RL;83032
macro;19;cora;RL;68418
macro;19;cora;RL;78802
macro;19;cora;RL;82156
macro;19;cora;RL;40602
macro;19;cora;RL;71072
macro;19;cora;RL;3305
macro;19;cora;RL;53908
macro;19;cora;RL;4320
macro;19;cora;RL;54697
macro;19;cora;RL;40692
macro;19;cora;RL;28418
macro;19;cora;RL;78363
macro;19;cora;RL;16614
macro;19;cora;RL;71639
macro;19;cora;RL;75469
macro;19;cora;RL;47060
macro;19;cora;RL;58659
macro;19;cora;RL;38524
macro;19;cora;RL;32704
macro;19;cora;RL;80203
macro;19;cora;RL;52240
macro;19;cora;RL;73867
macro;19;cora;RL;20859
macro;19;cora;RL;34016
macro;19;cora;RL;20675
macro;19;cora;RL;55003
macro;19;cora;RL;35028
macro;19;cora;RL;47889
macro;19;cora;RL;70432
macro;19;cora;RL;74723
macro;19;cora;RL;45189
macro;19;cora;RL;21702
macro;19;cora;RL;70333
macro;19;cora;RL;24048
macro;19;cora;RL;53494
macro;19;cora;RL;20389
macro;19;cora;RL;8630
macro;19;cora;RL;78554
macro;19;cora;RL;89260
macro;19;cora;RL;52782
macro;19;cora;RL;83868
macro;19;cora;RL;85447
macro;19;cora;RL;87747
macro;19;cora;RL;55195
macro;19;cora;RL;45194
macro;19;cora;RL;69873
macro;19;cora;RL;28663
macro;19;cora;RL;3208
macro;19;cora;RL;75949
macro;19;cora;RL;61215
macro;19;cora;RL;21292
macro;19;cora;RL;77609
macro;19;cora;RL;68354
macro;19;cora;RL;56442
macro;19;cora;RL;57282
macro;19;cora;RL;8536
macro;19;cora;RL;75706
macro;19;cora;RL;1577
macro;19;cora;RL;19767
macro;19;cora;RL;43580
macro;19;cora;RL;31392
macro;19;cora;RL;31875
macro;19;cora;RL;44311
macro;19;cora;RL;72682
macro;19;cora;RL;2036
macro;19;cora;RL;88162
macro;19;cora;RL;30038
macro;19;cora;RL;23559
macro;19;cora;RL;4585
macro;19;cora;RL;74190
macro;19;cora;RL;28357
macro;19;cora;RL;64436
macro;19;cora;RL;47287
macro;19;cora;RL;64424
macro;19;cora;RL;25380
macro;19;cora;RL;29772
macro;19;cora;RL;8386
macro;19;cora;RL;8146
macro;19;cora;RL;37894
macro;19;cora;RL;23262
macro;19;cora;RL;76978
macro;19;cora;RL;87564
macro;19;cora;RL;47125
macro;19;cora;RL;45957
macro;19;cora;RL;53015
macro;19;cora;RL;87398
macro;19;cora;RL;41283
macro;19;cora;RL;67624
macro;19;cora;RL;49354
macro;19;cora;RL;94
macro;19;cora;RL;33060
macro;19;cora;RL;33060
macro;19;cora;RL;4754
macro;19;cora;RL;53791
macro;19;cora;RL;80470
macro;19;cora;RL;25892
macro;19;cora;RL;8368
macro;19;cora;RL;29960
macro;19;cora;RL;32766
macro;19;cora;RL;68419
macro;19;cora;RL;73671
macro;19;cora;RL;17858
macro;19;cora;RL;6368
macro;19;cora;RL;87523
macro;19;cora;RL;27172
macro;19;cora;RL;29276
macro;19;cora;RL;8377
macro;19;cora;RL;39553
macro;19;cora;RL;47807
macro;19;cora;RL;62864
macro;19;cora;RL;6424
macro;19;cora;RL;74620
macro;19;cora;RL;60795
macro;19;cora;RL;66080
macro;19;cora;RL;59851
macro;19;cora;RL;56467
macro;19;cora;RL;61651
macro;19;cora;RL;87301
macro;19;cora;RL;39994
macro;19;cora;RL;83595
macro;19;cora;RL;82095
macro;19;cora;RL;53931
macro;19;cora;RL;58343
macro;19;cora;RL;57408
macro;19;cora;RL;57881
macro;19;cora;RL;79020
macro;19;cora;RL;64634
macro;19;cora;RL;85071
macro;19;cora;RL;52437
macro;19;cora;RL;75883
macro;19;cora;RL;80514
macro;19;cora;RL;1083
macro;19;cora;RL;41767
macro;19;cora;RL;58079
macro;19;cora;RL;53610
macro;19;cora;RL;30266
macro;19;cora;RL;61747
macro;19;cora;RL;30317
macro;19;cora;RL;67352
macro;19;cora;RL;23388
macro;19;cora;RL;51547
macro;19;cora;RL;59137
macro;19;cora;RL;4509
macro;19;cora;RL;24370
macro;19;cora;RL;73320
macro;19;cora;RL;59009
macro;19;cora;RL;83180
macro;19;cora;RL;80669
macro;19;cora;RL;51597
macro;19;cora;RL;81967
macro;19;cora;RL;86600
macro;19;cora;RL;44151
macro;19;cora;RL;70980
macro;19;cora;RL;50349
macro;19;cora;RL;60266
macro;19;cora;RL;27193
macro;19;cora;RL;41050
macro;19;cora;RL;21412
macro;19;cora;RL;23448
macro;19;cora;RL;58918
macro;19;cora;RL;1111
macro;19;cora;RL;24589
macro;19;cora;RL;64429
macro;19;cora;RL;29934
macro;19;cora;RL;53563
macro;19;cora;RL;51351
macro;19;cora;RL;10227
macro;19;cora;RL;79686
macro;19;cora;RL;80926
macro;19;cora;RL;13818
macro;19;cora;RL;60644
macro;19;cora;RL;18485
macro;19;cora;RL;3990
macro;19;cora;RL;83355
macro;19;cora;RL;3289
macro;19;cora;RL;64472
macro;19;cora;RL;65138
macro;19;cora;RL;38333
macro;19;cora;RL;79799
macro;19;cora;RL;35378
macro;19;cora;RL;71025
macro;19;cora;RL;22188
macro;19;cora;RL;67175
macro;19;cora;RL;25895
macro;19;cora;RL;63756
macro;19;cora;RL;80376
macro;19;cora;RL;67752
macro;19;cora;RL;67866
macro;19;cora;RL;4373
macro;19;cora;RL;48630
macro;19;cora;RL;32788
macro;19;cora;RL;16804
macro;19;cora;RL;34780
macro;19;cora;RL;88374
macro;19;cora;RL;23706
macro;19;cora;RL;17625
macro;19;cora;RL;7799
macro;19;cora;RL;22846
macro;19;cora;RL;38063
macro;19;cora;RL;22468
macro;19;cora;RL;57079
macro;19;cora;RL;53796
macro;19;cora;RL;27365
macro;19;cora;RL;65366
macro;19;cora;RL;58943
macro;19;cora;RL;22774
macro;19;cora;RL;11615
macro;19;cora;RL;72253
macro;19;cora;RL;81884
macro;19;cora;RL;55600
macro;19;cora;RL;73044
macro;19;cora;RL;447
macro;19;cora;RL;33866
macro;19;cora;RL;70959
macro;19;cora;RL;72878
macro;19;cora;RL;39332
macro;19;cora;RL;17358
macro;19;cora;RL;72459
macro;19;cora;RL;54077
macro;19;cora;RL;1355
macro;19;cora;RL;9625
macro;19;cora;RL;3357
macro;19;cora;RL;53727
macro;19;cora;RL;68141
macro;19;cora;RL;57684
macro;19;cora;RL;31445
macro;19;cora;RL;50954
macro;19;cora;RL;11443
macro;19;cora;RL;53645
macro;19;cora;RL;77372
macro;19;cora;RL;19951
macro;19;cora;RL;21041
macro;19;cora;RL;15458
macro;19;cora;RL;47762
macro;19;cora;RL;37166
macro;19;cora;RL;1474
macro;19;cora;RL;68499
macro;19;cora;RL;88141
macro;19;cora;RL;45774
macro;19;cora;RL;45613
macro;19;cora;RL;27075
macro;19;cora;RL;62584
macro;19;cora;RL;70029
macro;19;cora;RL;62613
macro;19;cora;RL;73878
macro;19;cora;RL;85332
macro;19;cora;RL;34121
macro;19;cora;RL;1084
macro;19;cora;RL;56278
macro;19;cora;RL;84529
macro;19;cora;RL;35532
macro;19;cora;RL;28769
macro;19;cora;RL;47557
macro;19;cora;RL;25037
macro;19;cora;RL;22637
macro;19;cora;RL;29274
macro;19;cora;RL;10270
macro;19;cora;RL;74124
macro;19;cora;RL;43875
macro;19;cora;RL;86915
macro;19;cora;RL;912
macro;19;cora;RL;76615
macro;19;cora;RL;81882
macro;19;cora;RL;72850
macro;19;cora;RL;83064
macro;19;cora;RL;68161
macro;19;cora;RL;11089
macro;19;cora;RL;11089
macro;19;cora;RL;56277
macro;19;cora;RL;61579
macro;19;cora;RL;40733
macro;19;cora;RL;73683
macro;19;cora;RL;53638
macro;19;cora;RL;15274
macro;19;cora;RL;73587
macro;19;cora;RL;61984
macro;19;cora;RL;60586
macro;19;cora;RL;37998
macro;19;cora;RL;6665
macro;19;cora;RL;22543
macro;19;cora;RL;22543
macro;19;cora;RL;83162
macro;19;cora;RL;44053
macro;19;cora;RL;38356
macro;19;cora;RL;33704
macro;19;cora;RL;20203
macro;19;cora;RL;16882
macro;19;cora;RL;16882
macro;19;cora;RL;80205
macro;19;cora;RL;89220
macro;19;cora;RL;34022
macro;19;cora;RL;40954
macro;19;cora;RL;8707
macro;19;cora;RL;40474
macro;19;cora;RL;3356
macro;19;cora;RL;10165
macro;19;cora;RL;58424
macro;19;cora;RL;3344
macro;19;cora;RL;29212
macro;19;cora;RL;56378
macro;19;cora;RL;42242
macro;19;cora;RL;60145
macro;19;cora;RL;19681
macro;19;cora;RL;31722
macro;19;cora;RL;45473
macro;19;cora;RL;56298
macro;19;cora;RL;31554
macro;19;cora;RL;74079
macro;19;cora;RL;37182
macro;19;cora;RL;47764
macro;19;cora;RL;82014
macro;19;cora;RL;79116
macro;19;cora;RL;46407
macro;19;cora;RL;80429
macro;19;cora;RL;71008
macro;19;cora;RL;65055
macro;19;cora;RL;19928
macro;19;cora;RL;46011
macro;19;cora;RL;87388
macro;19;cora;RL;85911
macro;19;cora;RL;61621
macro;19;cora;RL;61621
macro;19;cora;RL;31174
macro;19;cora;RL;14188
macro;19;cora;RL;61517
macro;19;cora;RL;42983
macro;19;cora;RL;82691
macro;19;cora;RL;38194
macro;19;cora;RL;82870
macro;19;cora;RL;79975
macro;19;cora;RL;50086
macro;19;cora;RL;45229
macro;19;cora;RL;25523
macro;19;cora;RL;6253
macro;19;cora;RL;45888
macro;19;cora;RL;23630
macro;19;cora;RL;36750
macro;19;cora;RL;80349
macro;19;cora;RL;22393
macro;19;cora;RL;73300
macro;19;cora;RL;18272
macro;19;cora;RL;53881
macro;19;cora;RL;758
macro;19;cora;RL;49545
macro;19;cora;RL;25973
macro;19;cora;RL;49197
macro;19;cora;RL;46326
macro;19;cora;RL;87522
macro;19;cora;RL;41446
macro;19;cora;RL;70702
macro;19;cora;RL;50762
macro;19;cora;RL;53649
macro;19;cora;RL;51942
macro;19;cora;RL;38935
macro;19;cora;RL;87112
macro;19;cora;RL;57200
macro;19;cora;RL;49050
macro;19;cora;RL;34885
macro;19;cora;RL;87303
macro;19;cora;RL;25327
macro;19;cora;RL;26609
macro;19;cora;RL;6548
macro;19;cora;RL;67414
macro;19;cora;RL;39728
macro;19;cora;RL;26057
macro;19;cora;RL;54531
macro;19;cora;RL;74097
macro;19;cora;RL;12923
macro;19;cora;RL;17645
macro;19;cora;RL;46741
macro;19;cora;RL;50948
macro;19;cora;RL;50311
macro;19;cora;RL;52933
macro;19;cora;RL;22231
macro;19;cora;RL;81896
macro;19;cora;RL;27121
macro;19;cora;RL;41486
macro;19;cora;RL;19990
macro;19;cora;RL;39325
macro;19;cora;RL;23153
macro;19;cora;RL;87820
macro;19;cora;RL;44643
macro;19;cora;RL;48825
macro;19;cora;RL;17338
macro;19;cora;RL;244
macro;19;cora;RL;23532
macro;19;cora;RL;12056
macro;19;cora;RL;14201
macro;19;cora;RL;36872
macro;19;cora;RL;25886
macro;19;cora;RL;62295
macro;19;cora;RL;23286
macro;19;cora;RL;86877
macro;19;cora;RL;49719
macro;19;cora;RL;44125
macro;19;cora;RL;13741
macro;19;cora;RL;38833
macro;19;cora;RL;89659
macro;19;cora;RL;86159
macro;19;cora;RL;73770
macro;19;cora;RL;22482
macro;19;cora;RL;85436
macro;19;cora;RL;85436
macro;19;cora;RL;63520
macro;19;cora;RL;761
macro;19;cora;RL;68404
macro;19;cora;RL;8137
macro;19;cora;RL;26996
macro;19;cora;RL;25785
macro;19;cora;RL;34853
macro;19;cora;RL;85800
macro;19;cora;RL;81875
macro;19;cora;RL;50747
macro;19;cora;RL;62686
macro;19;cora;RL;59080
macro;19;cora;RL;83178
macro;19;cora;RL;26700
macro;19;cora;RL;18573
macro;19;cora;RL;18576
macro;19;cora;RL;79213
macro;19;cora;RL;69785
macro;19;cora;RL;74087
macro;19;cora;RL;16576
macro;19;cora;RL;80288
macro;19;cora;RL;38545
macro;19;cora;RL;10974
macro;19;cora;RL;37290
macro;19;cora;RL;16619
macro;19;cora;RL;4550
macro;19;cora;RL;14766
macro;19;cora;RL;40697
macro;19;cora;RL;17381
macro;19;cora;RL;60583
macro;19;cora;RL;55048
macro;19;cora;RL;58105
macro;19;cora;RL;36487
macro;19;cora;RL;1349
macro;19;cora;RL;25901
macro;19;cora;RL;160
macro;19;cora;RL;32392
macro;19;cora;RL;17642
macro;19;cora;RL;8136
macro;19;cora;RL;2623
macro;19;cora;RL;73150
macro;19;cora;RL;71010
macro;19;cora;RL;46523
macro;19;cora;RL;3105
macro;19;cora;RL;27243
macro;19;cora;RL;27308
macro;19;cora;RL;16303
macro;19;cora;RL;81669
macro;19;cora;RL;6995
macro;19;cora;RL;86835
macro;19;cora;RL;41289
macro;19;cora;RL;67437
macro;19;cora;RL;74077
macro;19;cora;RL;84969
macro;19;cora;RL;13457
macro;19;cora;RL;23508
macro;19;cora;RL;45458
macro;19;cora;RL;9494
macro;19;cora;RL;78071
macro;19;cora;RL;71073
macro;19;cora;RL;87246
macro;19;cora;RL;22691
macro;19;cora;RL;13421
macro;19;cora;RL;3107
macro;19;cora;RL;6412
macro;19;cora;RL;11192
macro;19;cora;RL;72358
macro;19;cora;RL;34278
macro;19;cora;RL;74468
macro;19;cora;RL;56601
macro;19;cora;RL;29597
macro;19;cora;RL;61229
macro;19;cora;RL;47816
macro;19;cora;RL;74084
macro;19;cora;RL;630
macro;19;cora;RL;79999
macro;19;cora;RL;45687
macro;19;cora;RL;64986
macro;19;cora;RL;20909
macro;19;cora;RL;19432
macro;19;cora;RL;8403
macro;19;cora;RL;4338
macro;19;cora;RL;49038
macro;19;cora;RL;83160
macro;19;cora;RL;14513
macro;19;cora;RL;81870
macro;19;cora;RL;62954
macro;19;cora;RL;62954
macro;19;cora;RL;50647
macro;19;cora;RL;34015
macro;19;cora;RL;23248
macro;19;cora;RL;73771
macro;19;cora;RL;40812
macro;19;cora;RL;26708
macro;19;cora;RL;46068
macro;19;cora;RL;27174
macro;19;cora;RL;67009
macro;19;cora;RL;80374
macro;19;cora;RL;49235
macro;19;cora;RL;62518
macro;19;cora;RL;65720
macro;19;cora;RL;31864
macro;19;cora;RL;50892
macro;19;cora;RL;38410
macro;19;cora;RL;41856
macro;19;cora;RL;41590
macro;19;cora;RL;22383
macro;19;cora;RL;62684
macro;19;cora;RL;62684
macro;19;cora;RL;11988
macro;19;cora;RL;52843
macro;19;cora;RL;59361
macro;19;cora;RL;52947
macro;19;cora;RL;79211
macro;19;cora;RL;73470
macro;19;cora;RL;25602
macro;19;cora;RL;57882
macro;19;cora;RL;57882
macro;19;cora;RL;61339
macro;19;cora;RL;57817
macro;19;cora;RL;22219
macro;19;cora;RL;50923
macro;19;cora;RL;49339
macro;19;cora;RL;12354
macro;19;cora;RL;32046
macro;19;cora;RL;41810
macro;19;cora;RL;51169
macro;19;cora;RL;16484
macro;19;cora;RL;11191
macro;19;cora;RL;32353
macro;19;cora;RL;86910
macro;19;cora;RL;86910
macro;19;cora;RL;1028
macro;19;cora;RL;53354
macro;19;cora;RL;60376
macro;19;cora;RL;57509
macro;19;cora;RL;74365
macro;19;cora;RL;67648
macro;19;cora;RL;84966
macro;19;cora;RL;18491
macro;19;cora;RL;23423
macro;19;cora;RL;4694
macro;19;cora;RL;46902
macro;19;cora;RL;73301
macro;19;cora;RL;50845
macro;19;cora;RL;17009
macro;19;cora;RL;24019
macro;19;cora;RL;7138
macro;19;cora;RL;56297
macro;19;cora;RL;17717
macro;19;cora;RL;87259
macro;19;cora;RL;75517
macro;19;cora;RL;18010
macro;19;cora;RL;81881
macro;19;cora;RL;62292
macro;19;cora;RL;87241
macro;19;cora;RL;23250
macro;19;cora;RL;67740
macro;19;cora;RL;10952
macro;19;cora;RL;61347
macro;19;cora;RL;4697
macro;19;cora;RL;7691
macro;19;cora;RL;7691
macro;19;cora;RL;7691
macro;19;cora;RL;7691
macro;19;cora;RL;7691
macro;19;cora;RL;7691
macro;19;cora;RL;7691
macro;19;cora;RL;7691
macro;19;cora;RL;7691
macro;19;cora;RL;7691
macro;19;cora;RL;7691
macro;19;cora;RL;7691
macro;19;cora;RL;7691
macro;19;cora;RL;7691
macro;19;cora;RL;7691
macro;19;cora;RL;7691
macro;19;cora;RL;7691
macro;19;cora;RL;7691
macro;19;cora;RL;7691
macro;19;cora;RL;7691
macro;19;cora;RL;7691
macro;19;cora;RL;7691
macro;19;cora;RL;82611
macro;19;cora;RL;83030
macro;19;cora;RL;73158
macro;19;cora;RL;37804
macro;19;cora;RL;68877
macro;19;cora;RL;38375
macro;19;cora;RL;26747
macro;19;cora;RL;20678
macro;19;cora;RL;16905
macro;19;cora;RL;66151
macro;19;cora;RL;13798
macro;19;cora;RL;49694
macro;19;cora;RL;25773
macro;19;cora;RL;79278
macro;19;cora;RL;2985
macro;19;cora;RL;2985
macro;19;cora;RL;62826
macro;19;cora;RL;25971
macro;19;cora;RL;82034
macro;19;cora;RL;18284
macro;19;cora;RL;11492
macro;19;cora;RL;20753
macro;19;cora;RL;73102
macro;19;cora;RL;22356
macro;19;cora;RL;35073
macro;19;cora;RL;40461
macro;19;cora;RL;74621
macro;19;cora;RL;52814
macro;19;cora;RL;43087
macro;19;cora;RL;33803
macro;19;cora;RL;11425
macro;19;cora;RL;40164
macro;19;cora;RL;40173
macro;19;cora;RL;72855
macro;19;cora;RL;61418
macro;19;cora;RL;10945
macro;19;cora;RL;22366
macro;19;cora;RL;12158
macro;19;cora;RL;65811
macro;19;cora;RL;42934
macro;19;cora;RL;76683
macro;19;cora;RL;4647
macro;19;cora;RL;4647
macro;19;cora;RL;4647
macro;19;cora;RL;4647
macro;19;cora;RL;4647
macro;19;cora;RL;4647
macro;19;cora;RL;4647
macro;19;cora;RL;4647
macro;19;cora;RL;4647
macro;19;cora;RL;4647
macro;19;cora;RL;4647
macro;19;cora;RL;4647
macro;19;cora;RL;4647
macro;19;cora;RL;4647
macro;19;cora;RL;4647
macro;19;cora;RL;4647
macro;19;cora;RL;4647
macro;19;cora;RL;4647
macro;19;cora;RL;4647
macro;19;cora;RL;4647
macro;19;cora;RL;4647
macro;19;cora;RL;23629
macro;19;cora;RL;72456
macro;19;cora;RL;23664
macro;19;cora;RL;86925
macro;19;cora;RL;34344
macro;19;cora;RL;13968
macro;19;cora;RL;76880
macro;19;cora;RL;67215
macro;19;cora;RL;72888
macro;19;cora;RL;76567
macro;19;cora;RL;40161
macro;19;cora;RL;89221
macro;19;cora;RL;85415
macro;19;cora;RL;61629
macro;19;cora;RL;14124
macro;19;cora;RL;56074
macro;19;cora;RL;49039
macro;19;cora;RL;50316
macro;19;cora;RL;65932
macro;19;cora;RL;29082
macro;19;cora;RL;50752
macro;19;cora;RL;35042
macro;19;cora;RL;72866
macro;19;cora;RL;45959
macro;19;cora;RL;18423
macro;19;cora;RL;30201
macro;19;cora;RL;82155
macro;19;cora;RL;44519
macro;19;cora;RL;88142
macro;19;cora;RL;80362
macro;19;cora;RL;25610
macro;19;cora;RL;53605
macro;19;cora;RL;13424
macro;19;cora;RL;55380
macro;19;cora;RL;77270
macro;19;cora;RL;38548
macro;19;cora;RL;86892
macro;19;cora;RL;42391
macro;19;cora;RL;86161
macro;19;cora;RL;60782
macro;19;cora;RL;74558
macro;19;cora;RL;74558
macro;19;cora;RL;74558
macro;19;cora;RL;74558
macro;19;cora;RL;74558
macro;19;cora;RL;74558
macro;19;cora;RL;74558
macro;19;cora;RL;74558
macro;19;cora;RL;74558
macro;19;cora;RL;74558
macro;19;cora;RL;74558
macro;19;cora;RL;74558
macro;19;cora;RL;74558
macro;19;cora;RL;74558
macro;19;cora;RL;74558
macro;19;cora;RL;74558
macro;19;cora;RL;74558
macro;19;cora;RL;74558
macro;19;cora;RL;74558
macro;19;cora;RL;74558
macro;19;cora;RL;74558
macro;19;cora;RL;74558
macro;19;cora;RL;74558
macro;19;cora;RL;74558
macro;19;cora;RL;74558
macro;19;cora;RL;74558
macro;19;cora;RL;74558
macro;19;cora;RL;74558
macro;19;cora;RL;74558
macro;19;cora;RL;74558
macro;19;cora;RL;74558
macro;19;cora;RL;74558
macro;19;cora;RL;74558
macro;19;cora;RL;74558
macro;19;cora;RL;74558
macro;19;cora;RL;74558
macro;19;cora;RL;74558
macro;19;cora;RL;74558
macro;19;cora;RL;74558
macro;19;cora;RL;74558
macro;19;cora;RL;74558
macro;19;cora;RL;74558
macro;19;cora;RL;74558
macro;19;cora;RL;74558
macro;19;cora;RL;74558
macro;19;cora;RL;74558
macro;19;cora;RL;74558
macro;19;cora;RL;74558
macro;19;cora;RL;74558
macro;19;cora;RL;74558
macro;19;cora;RL;74558
macro;19;cora;RL;74558
macro;19;cora;RL;74558
macro;19;cora;RL;74558
macro;19;cora;RL;74558
macro;19;cora;RL;74558
macro;19;cora;RL;74558
macro;19;cora;RL;74558
macro;19;cora;RL;74558
macro;19;cora;RL;74558
macro;19;cora;RL;74558
macro;19;cora;RL;74558
macro;19;cora;RL;74558
macro;19;cora;RL;74558
macro;19;cora;RL;74558
macro;19;cora;RL;74558
macro;19;cora;RL;74558
macro;19;cora;RL;74558
macro;19;cora;RL;74558
macro;19;cora;RL;74558
macro;19;cora;RL;74558
macro;19;cora;RL;74558
macro;19;cora;RL;74558
macro;19;cora;RL;74558
macro;19;cora;RL;74558
macro;19;cora;RL;74558
macro;19;cora;RL;74558
macro;19;cora;RL;74558
macro;19;cora;RL;74558
macro;19;cora;RL;74558
macro;19;cora;RL;74558
macro;19;cora;RL;74558
macro;19;cora;RL;74558
macro;19;cora;RL;74558
macro;19;cora;RL;74558
macro;19;cora;RL;74558
macro;19;cora;RL;74558
macro;19;cora;RL;74558
macro;19;cora;RL;74558
macro;19;cora;RL;74558
macro;19;cora;RL;74558
macro;19;cora;RL;74558
macro;19;cora;RL;74558
macro;19;cora;RL;74558
macro;19;cora;RL;74558
macro;19;cora;RL;74558
macro;19;cora;RL;74558
macro;19;cora;RL;74558
macro;19;cora;RL;74558
macro;19;cora;RL;74558
macro;19;cora;RL;74558
macro;19;cora;RL;74558
macro;19;cora;RL;74558
macro;19;cora;RL;74558
macro;19;cora;RL;74558
macro;19;cora;RL;74558
macro;19;cora;RL;74558
macro;19;cora;RL;74558
macro;19;cora;RL;74558
macro;19;cora;RL;74558
macro;19;cora;RL;74558
macro;19;cora;RL;74558
macro;19;cora;RL;74558
macro;19;cora;RL;74558
macro;19;cora;RL;74558
macro;19;cora;RL;74558
macro;19;cora;RL;74558
macro;19;cora;RL;74558
